image,CSI_A_equal,CSI_B_extent,CSI_C_width,CSI_D_extent_width
20160405_171712_641_721,76.24433074898103,77.1212252914428,76.41631851694595,77.22972259262298
20160405_171716_1281_361,36.01881472262422,35.046071237904606,36.55089247499815,36.9165204150234
20160405_171716_1281_721,60.54398219664085,61.3583742175119,60.42031527593571,59.644636973798384
20160405_171716_1921_721,67.72178025373223,68.34750074760937,67.77629225912516,68.20873006884311
20160405_171716_1_1081,45.99745818974661,46.127552341862916,45.984304642589265,46.86223972812236
20160405_171716_1_361,13.117283932047641,12.082961097248909,12.893330952408908,12.688642990873674
20160405_171716_1_721,77.13288739620536,79.63464325029761,77.56297658363096,77.56297658363096
20160405_171716_641_361,59.10384226157321,59.48259969777443,59.016895422027574,59.21892680519674
20160405_171716_641_721,31.000946881277024,27.245545978724383,28.275642159648385,28.07389847650694
20160405_171723_1281_1,59.64494225422576,56.34686498451218,56.66383114311466,55.15757704173121
20160405_171723_1281_361,70.10996375690912,69.94611946376644,70.50366301355604,70.50843946150363
20160405_171723_1281_721,75.55698365021726,78.51003136461824,76.57447580906269,76.57447580906269
20160405_171723_1921_1081,78.70854488931607,81.10330571957354,80.89941683068464,82.55905813367508
20160405_171723_1921_721,49.2428505350685,48.32676029176067,50.12567840657485,50.62977753175977
20160405_171723_1_721,72.30404006546723,74.06921722974896,72.10386413967969,72.77616045473458
20160405_171723_641_721,82.25733708385205,83.84455446606039,82.46233224383816,83.0414252226372
20160405_172849_1281_1,56.20318357177831,55.553002016617434,53.88944110368671,51.30744646106188
20160405_172849_1281_1081,37.289168981519076,36.087805230642296,36.01169658122087,34.50799692850256
20160405_172849_1281_361,82.27489811966102,85.12861912413453,84.60260214326499,84.5475080130234
20160405_172849_1281_721,66.63970289303802,67.79498756591549,67.3792082735063,65.6788764548044
20160405_172849_1921_1,35.734445903640186,33.47280068177587,34.14590187611769,33.463576556450725
20160405_172849_1921_1081,33.194530004011135,33.21035196539022,32.75145442009626,32.17341909379683
20160405_172849_1921_361,2.4109572913196127,2.5135044739954466,2.654846180208501,2.6216379761851356
20160405_172849_1921_721,54.92600901410189,56.821424788460085,55.42663584155996,55.877051771748434
20160405_172849_1_1,2.7777777777777777,2.7777777777777777,3.3333333333333335,3.3333333333333335
20160405_172849_1_1081,36.84315945361261,38.269493247690214,39.6665492897495,40.80485992321597
20160405_172849_1_361,72.20730880460367,76.02528277313277,76.02528277313277,77.76584704368294
20160405_172849_1_721,42.59724941182104,43.503211726929166,44.145319707418864,44.684694679588546
20160405_172849_641_1081,26.376695201216606,23.152098266481296,23.453051193784734,23.166116973033073
20160405_172849_641_361,83.90180666178514,87.12144532942811,87.12144532942811,87.12144532942811
20160405_172849_641_721,54.17893050689243,54.90521895942945,53.559229425485555,52.60845680673505
20160405_172854_1281_1081,11.246105174901063,9.868917829005278,10.53391782900528,10.32688413992085
20160405_172854_1281_721,81.35273344557517,83.47940897868236,81.87663120090457,81.87663120090457
20160405_172854_1921_1,21.374304703973834,21.05713378111058,21.093098104286984,20.663070672381814
20160405_172854_1921_1081,68.16475522384874,72.0792638088545,72.0792638088545,74.531804179079
20160405_172854_1921_361,55.5193974449926,54.439407259017436,53.419413218622736,51.61106159233903
20160405_172854_1921_721,42.90255934866136,42.81780175216192,46.05023849143929,46.672729555929905
20160405_172854_1_361,74.9193936085882,78.38141485815856,77.97363708038078,79.11995933131499
20160405_172854_1_721,25.10197767269823,24.99523426667431,26.427605512989395,27.081284089972858
20160405_172854_641_1081,38.411702386117106,36.470753711224354,37.362128747339874,36.753278503329305
20160405_172854_641_721,92.40014046832738,93.92011237466191,93.92011237466191,93.92011237466191
20160405_172908_1281_1,13.272872009204189,12.185403924401793,12.899613824765622,12.82543336219125
20160405_172908_1281_1081,31.91020679311786,31.776753790736382,33.136325932176526,33.47568781828068
20160405_172908_1281_361,5.0,5.0,6.0,6.0
20160405_172908_1281_721,81.76893138636926,84.30236733131763,83.18958955353985,83.18958955353985
20160405_172908_1921_1081,55.08489686434017,57.10689246002906,56.188599383637964,57.273392533143216
20160405_172908_1921_721,1.7688483054048652,1.8126179664858386,2.0788483054048643,2.122617966485838
20160405_172908_1_1,18.796659173475927,17.229695038416633,18.533511188598684,18.82969503841663
20160405_172908_641_1,80.53250153209257,84.01155830221762,83.93878052443986,84.2804456701185
20160405_172908_641_1081,64.37822456429333,66.60477550410126,66.51140556586903,66.95376397234355
20160405_172908_641_361,76.60755330464926,79.3121539699127,78.79909830681605,78.3121539699127
20160405_172908_641_721,83.23234059086357,86.58587247269087,86.58587247269087,86.58587247269087
20160407_163125_1281_361,8.87222222222222,8.87222222222222,10.646666666666665,10.646666666666665
20160407_163125_1281_721,69.1213777764542,66.92565333174502,65.14137777645419,62.945653331745035
20160407_163125_1921_721,52.47315057796933,51.74801060571161,50.84585858649041,49.9050467230401
20160407_163125_1_721,52.4239569331164,51.05154822206535,50.208133840189795,49.31043875468867
20160407_163125_641_361,34.9909976101728,34.41899069311411,36.22372348440549,35.74111028333325
20160407_163125_641_721,54.301454299441545,53.07520466876703,53.44241942145472,52.126733934177835
20160407_163515_1281_361,14.771155147395563,15.357402147782711,16.83504403628445,17.117195896468523
20160407_163515_1281_721,51.009876871113114,50.68518337502799,51.60338544117543,50.971497364595606
20160407_163515_1921_721,65.5646806247536,66.95520419572043,67.18260055614662,68.50584066783938
20160407_163515_1_361,58.38466899340794,58.88821172097663,58.727655539331614,59.09551422468303
20160407_163515_1_721,12.485124258292982,12.673815776618246,14.793457591626316,14.982149109951578
20160407_163515_641_361,32.67443142684526,32.30506920855426,32.45135679765009,31.615858852173417
20160407_163515_641_721,61.02086207068551,60.42359572239998,63.26559077254896,63.13269955625045
20160407_163522_1281_721,56.37622124119447,56.94322301014611,57.39206133643398,57.25663367371317
20160407_163522_1921_721,51.48577156673593,52.70151728373052,52.54961332567834,53.11909183615977
20160407_163522_1_361,12.590432635559567,11.027372416839459,11.829715649352362,11.747659643421846
20160407_163522_1_721,40.24816807205308,38.807414398560034,38.69805926721274,37.38613360922595
20160407_163522_641_361,22.828557166041954,20.84166644446684,21.43062699839317,20.99603573609201
20160407_163522_641_721,46.259401985429335,44.94703941630386,45.973809295427664,44.551759607873635
20160407_164918_1281_721,48.86376776328243,50.12922559250319,49.48891525502618,49.791634885579974
20160407_164918_1921_721,56.66086340483363,55.42559216272054,55.43652819692888,54.36904087767244
20160407_164918_1_1,11.416768329242073,10.879282543356743,10.846428399210575,10.621345173908216
20160407_164918_1_361,31.383138905522735,28.048564352695916,27.614933230668726,26.418217812917
20160407_164918_1_721,33.45666150914723,30.90502271797223,30.807566699667777,29.88468568837113
20160407_164918_641_721,44.280494138480734,43.274917805001,42.57215888740605,41.44324647930784
20160407_165009_1281_361,23.649459908388522,22.68600638362365,23.651873489650114,23.552278159102332
20160407_165009_1281_721,49.27699670323934,48.00123793565659,48.171084248547025,47.52634918125507
20160407_165009_1921_1081,4.655555555555555,4.655555555555555,5.586666666666666,5.586666666666666
20160407_165009_1921_721,30.390757757555548,31.03319280842978,31.16622001623976,30.255440679313377
20160407_165009_1_361,49.20718194812794,50.072771434228294,49.48842280149794,49.24110949062973
20160407_165009_1_721,21.628268549261907,18.647020949004713,19.184539729511332,19.338688389507393
20160407_165009_641_1081,20.721900979791485,18.065854117166523,19.554187450499853,19.554187450499853
20160407_165009_641_361,44.59382652339541,45.38629068399056,44.90476732911243,44.53588570625035
20160407_165009_641_721,42.67742026867,42.1547123028638,42.75664379927333,41.722517666561394
20160407_165210_1281_721,49.97251254040583,51.11098033713362,49.86817744872784,50.46361580913623
20160407_165210_1921_361,30.48330166005726,26.68272138111451,28.701348021246826,28.79383249222562
20160407_165210_1921_721,55.441762942803216,57.770053605947666,56.50331564084114,57.106886284455626
20160407_165210_1_1081,35.88016185385728,34.466338789595355,34.492083065404906,33.808196487022265
20160407_165210_1_721,44.134059711148474,43.73024036842214,42.308755836314724,40.990216833133616
20160407_165210_641_721,43.61335946313558,44.61615816740559,44.37237764598018,44.51602639113706
IMG_2917_1297_485,12.582987452392402,10.754209377406227,11.440876044072892,11.439723295247257
IMG_2917_1_485,43.00324809147197,40.11282307501776,41.23773560622862,39.87277341075585
IMG_2917_1_969,28.260148490398905,27.742863828959095,30.795145285861413,30.87911143407004
IMG_2917_649_485,33.07787123125871,30.704594948705832,30.456411141033545,28.820886822573765
IMG_2930_1297_969,46.46957196924517,45.30690037957055,45.17026484670399,44.11559530779593
IMG_2930_1945_969,54.40401305338472,53.4720277586534,54.41054333626403,53.646179287486525
IMG_2930_1_485,25.7724739417418,25.61848564630189,26.4394657610391,25.451574479474594
IMG_2930_1_969,9.691430643115664,9.929589323615161,10.290875087560108,9.428350764380419
IMG_2930_649_969,36.29334757223901,35.442700880404296,35.34817338985267,34.11262192778334
IMG_2932_1297_485,30.046969658093893,26.52722613288422,27.43205945986087,26.752353516966252
IMG_2932_1297_969,34.116449414005174,32.50624807673922,32.9283739961285,31.68001880353668
IMG_2932_1945_485,31.99360573832053,30.937198966977853,31.46456019237859,29.691273250966056
IMG_2932_1945_969,30.92827749690818,29.459776910914787,30.142631168262106,28.710246816165235
IMG_2932_1_969,23.7598491048994,24.62714879345817,24.056815088650897,22.815213360200723
IMG_2932_649_969,29.05029234444152,29.114013577891747,28.969493185923177,27.880385770601464
IMG_2933_1297_485,37.43790345419738,35.78591040522186,35.48004562939759,34.024274537228685
IMG_2933_1945_485,44.011405801698785,41.85085072631465,41.806842440686886,39.82158565705899
IMG_2933_1_969,30.318612622379238,28.752490577196717,28.853071719695894,28.047061146238367
IMG_2933_649_485,38.216548057297096,36.43849907293192,36.90007959874604,35.77229961643164
IMG_2933_649_969,19.782886233818367,17.725720733720767,19.00710257496712,18.596878637895315
IMG_2934_1297_969,38.57632717870434,36.54853918379146,36.19267098406771,34.683909253522096
IMG_2934_1945_485,21.979089602636293,19.379695625754646,20.447682985017313,20.422852519139255
IMG_2934_1945_969,32.51550069429405,30.26267915091494,30.1463848228674,28.904989211530307
IMG_2934_1_969,45.727518512628166,43.99958566299682,43.9428338856081,42.559962809324404
IMG_2934_649_969,38.30443699321979,37.22859946103057,37.32990463984398,35.58538368139345
IMG_2935_1297_485,20.05965375085313,18.174223806888065,18.411136405671307,17.79167558089379
IMG_2935_1297_969,34.58093248977167,31.45732740679299,31.773407007057074,30.934809013511376
IMG_2935_1945_485,27.263888100207378,23.429999369054794,25.048888257943684,25.048888257943684
IMG_2935_1945_969,44.323466244760134,41.005159427690316,41.42339136152651,39.51119801702462
IMG_2935_1_485,17.240602186788863,15.328348997920532,16.276650103756474,15.711435093314769
IMG_2935_1_969,42.177695877369466,40.24587425995227,41.196328071182556,39.73902685721278
IMG_2935_649_485,18.27828686830465,16.50778820574245,18.371121539075784,18.349296161310384
IMG_2935_649_969,45.79510042737009,42.07044019373204,42.736787807303706,41.08116289253051
IMG_2936_1297_969,67.0223690833023,63.53962067774053,63.909591305524515,60.42684289996274
IMG_2936_1945_485,20.01411685254494,16.531100071062852,17.01832229328507,16.985737926480397
IMG_2936_1945_969,39.372359948524085,35.779334551688734,35.662436043836664,34.03390719674563
IMG_2936_1_969,47.724496497387335,44.26175980261381,44.266121812237294,41.89531762310733
IMG_2936_649_969,52.315334779468294,49.44881337904072,49.16799549200468,46.316125819868944
IMG_2937_1297_485,45.28997050620389,41.44645719572042,41.66367206248005,39.88199111588829
IMG_2937_1297_969,20.442865540067007,18.148010090800668,18.323554150343778,17.154315424078497
IMG_2937_1945_969,48.25161101266295,44.56007764813918,44.6712961793072,42.46551841446098
IMG_2937_1_485,51.29544516727449,47.14231953541613,47.494334056163375,45.127882647880654
IMG_2937_649_485,36.126012486795986,34.226992077816384,34.4995536335555,32.355686877958554
IMG_2937_649_969,31.37648727444021,26.41633843408152,26.81926505221799,26.066447694390355
IMG_2938_1297_1453,32.136880981884865,31.413078219045413,31.45275539722281,29.6301504291531
IMG_2938_1297_485,31.24956107110077,30.10685401900581,30.630364770764213,28.830405131141585
IMG_2938_1297_969,22.646185217780552,21.364651665287465,23.730639599611987,23.862750083353173
IMG_2938_1945_1,23.198254647824648,18.802492607148608,19.046381496037494,19.046381496037494
IMG_2938_1945_485,34.87010822790316,32.427875346987946,32.18947211890904,30.235115260702557
IMG_2938_1_969,27.42554190829537,27.176476920398855,27.228205493292823,26.281420825292805
IMG_2938_649_485,31.885612732965317,30.910021388275567,31.06553970935967,29.730786877537398
IMG_2938_649_969,28.51486108120441,27.352311013734358,28.82872513907869,28.027949503163757
IMG_2940_1297_485,47.33382182073472,43.08163647248183,43.22104404295695,41.13713120452643
IMG_2940_1945_485,44.6523315462389,40.39406468375166,40.05122043512779,38.00310928979441
IMG_2940_1_969,43.87359054600824,41.38808328083465,41.317110514593814,39.678595747066055
IMG_2940_649_485,30.784866167101104,29.312336548637802,29.160404753551393,27.59842319052037
